station,temp_eve,latitude,longitude,lat_m,lon_m
KNCELIZA62,27.65806451612903,36.3,-76.266,4341979.815756793,-8489892.284839803
KNCELKIN9,26.125806451612902,36.31401,-80.92079,4343915.132084255,-9008061.137389423
KNCELKPA22,20.69677419354839,36.21,-81.928,4329555.654940516,-9120183.241711317
KNCELMCI11,28.951612903225808,35.755,-77.79,4266961.905901001,-8659543.188808752
KNCEMERA45,28.24516129032258,34.646,-77.092,4115877.415353394,-8581842.184235046
KNCERWIN15,28.312903225806455,35.33744,-78.7001,4209832.9721217,-8760855.05737971
KNCETOWA7,25.24516129032258,35.31596,-82.5921,4206902.176881553,-9194110.51554713
KNCFAIRV104,24.216129032258067,35.53,-82.372,4236141.330590768,-9169609.09562353
KNCFAIRV106,23.583870967741937,35.545,-82.356,4238193.339915188,-9167827.983770838
KNCFAIRV107,23.0,35.516,-82.343,4234226.467968336,-9166380.830390526
KNCFAIRV56,22.848387096774193,35.533,-82.3,4236551.701760138,-9161594.092286414
KNCFAIRV64,23.490322580645163,35.55,-82.445,4238877.428312498,-9177735.41845144
KNCFAIRV71,23.983870967741936,35.536,-82.406,4236962.088274993,-9173393.958310504
KNCFAIRV95,21.98709677419355,35.528,-82.466,4235867.758335334,-9180073.127758097
KNCFAIRV98,23.161290322580644,35.493,-82.382,4231081.3470159285,-9170722.290531464
KNCFAYET112,28.606451612903225,35.137,-78.897,4182514.51757131,-8782773.865116905
KNCFAYET116,28.870967741935484,35.027,-79.031,4167550.941836939,-8797690.676883204
KNCFAYET149,28.396774193548385,34.948,-78.768,4156816.7952212538,-8768413.650804574
KNCFAYET161,28.57741935483871,35.106,-78.874,4178295.4671882982,-8780213.516828658
KNCFAYET223,28.967741935483872,35.066,-79.002,4172853.9015335715,-8794462.411650198
KNCFAYET235,28.396774193548385,35.052,-78.757,4170949.983645819,-8767189.136405848
KNCFAYET249,28.70967741935484,35.04744,-79.07437,4170329.920861233,-8802518.603198908
KNCFAYET261,28.387096774193548,35.029,-78.765,4167822.826915873,-8768079.692332193
KNCFAYET273,28.33225806451613,35.094,-78.978,4176662.7172576664,-8791790.743871158
KNCFAYET279,28.093548387096774,35.137,-78.876,4182514.51757131,-8780436.155810246
KNCFAYET280,29.112903225806452,35.072,-78.935,4173669.966301161,-8787004.00576705
KNCFAYET35,29.16774193548387,34.99083,-79.01649,4162635.0475088363,-8796075.431071794
KNCFAYET71,28.58709677419355,35.002,-79.026,4164152.939397142,-8797134.079429235
KNCFAYET78,28.174193548387095,35.089,-78.943,4175982.475705984,-8787894.561693396
KNCFAYET81,29.24516129032258,34.994,-78.999,4163065.7979217293,-8794128.453177819
KNCFAYET91,28.84193548387097,35.064,-78.941,4172581.893274813,-8787671.922711808
KNCFERGU14,24.95483870967742,36.11431,-81.52569,4316361.672862849,-9075398.297370275
KNCFERGU2,25.393548387096775,36.128,-81.49768,4318248.298423328,-9072280.238433156
KNCFLATR18,24.52258064516129,35.25637,-82.44681,4198775.611699902,-9177936.906729776
KNCFLATR59,25.13225806451613,35.31637,-82.39981,4206958.111215061,-9172704.890662491
KNCFLEET13,22.048387096774192,36.29803,-81.52954,4341707.71136192,-9075826.877409829
KNCFLEET31,22.835483870967742,36.259,-81.495,4336318.145265232,-9071981.90219783
KNCFLEET50,22.725806451612904,36.308,-81.552,4343084.87885266,-9078327.113173047
KNCFLETC29,24.693548387096776,35.45,-82.481,4225203.7521830285,-9181742.920119997
KNCFLETC40,25.103225806451615,35.479,-82.454,4229167.36636968,-9178737.293868579
KNCFLETC44,24.93548387096774,35.469,-82.476,4227800.441411811,-9181186.32266603
KNCFLETC53,24.967741935483872,35.42378,-82.50953,4221621.327608678,-9184918.86519233
KNCFLETC54,24.05806451612903,35.483,-82.47,4229714.183962529,-9180518.405721271
KNCFLETC69,23.98064516129032,35.445,-82.45,4224520.514820671,-9178292.015905406
KNCFLETC72,22.112903225806452,35.529,-82.464,4236004.543610694,-9179850.488776512
KNCFLETC73,24.65806451612903,35.429,-82.452,4222334.44041682,-9178514.65488699
KNCFLETC79,24.416129032258063,35.421,-82.468,4221241.566083265,-9180295.766739685
KNCFLETC83,24.967741935483872,35.424,-82.509,4221651.381238652,-9184859.86586221
KNCFORES11,26.990322580645163,35.36514,-81.88242,4213613.593051162,-9115109.299320959
KNCFRANK109,24.470967741935485,35.152,-83.413,4184556.570266976,-9285492.685539328
KNCFRANK118,27.206451612903223,36.116,-78.525,4316594.554787871,-8741363.014541807
KNCFRANK120,24.03548387096774,35.148,-83.384,4184011.9860807233,-9282264.420306323
KNCFRANK135,24.451612903225808,35.17,-83.388,4187007.5304916985,-9282709.698269498
KNCFRANK154,27.48064516129032,36.106,-78.464,4315216.628131506,-8734572.525603417
KNCFRANK163,24.416129032258063,35.242,-83.319,4196816.802476734,-9275028.653404761
KNCFRANK165,25.006451612903227,35.15,-83.369,4184284.2748276116,-9280594.627944425
KNCFRANK174,28.52258064516129,36.081,-78.507,4311772.578668915,-8739359.26370753
KNCFRANK179,27.706451612903223,36.129,-78.565,4318386.121804169,-8745815.794173539
KNCFRANK192,25.364516129032257,35.235,-83.344,4195862.741385413,-9277811.640674591
KNCFRANK195,24.990322580645163,35.167,-83.428,4186598.9994515707,-9287162.477901226
KNCFRANK200,27.258064516129032,36.117,-78.555,4316732.357103752,-8744702.599265607
KNCFRANK209,28.05161290322581,35.746,-79.689,4265727.413746685,-8870938.901825177
KNCFRANK224,25.05483870967742,35.189,-83.396,4189595.243865279,-9283600.254195843
KNCFRANK51,28.635483870967743,36.12718,-78.41639,4318135.284561288,-8729272.60464675
KNCFRANK64,28.419354838709676,36.12858,-78.5652,4318328.235770343,-8745838.058071697
KNCFRANK74,27.919354838709676,36.1092,-78.56628,4315657.545574056,-8745958.283121753
KNCFRANK82,28.22258064516129,36.109,-78.437,4315629.9877076475,-8731566.899352
KNCFRANK91,25.04516129032258,35.258,-83.408,4198997.822843629,-9284936.088085363
KNCFRANK96,25.05483870967742,35.25,-83.382,4197907.258855422,-9282041.781324739
KNCFREMO14,28.816129032258065,35.561,-78.041,4240382.5729721235,-8687484.380997863
KNCFRISC11,28.048387096774192,35.261,-75.591,4199406.812090961,-8414751.62855434
KNCFRISC7,27.67096774193548,35.25533,-75.59807,4198633.835145865,-8415538.657354252
KNCFUQUA1,27.845161290322583,35.61668,-78.80149,4248004.513499601,-8772141.740551239
KNCFUQUA115,27.98064516129032,35.568,-78.772,4241340.499860869,-8768858.928767746
KNCFUQUA129,28.02258064516129,35.607,-78.787,4246679.05398353,-8770528.721129645
KNCFUQUA143,28.664516129032258,35.596,-78.822,4245173.044626367,-8774424.90330741
KNCFUQUA148,28.032258064516128,35.621,-78.783,4248596.092656643,-8770083.443166472
KNCFUQUA149,27.958064516129035,35.632,-78.767,4250102.5727823945,-8768302.331313778
KNCFUQUA150,28.35483870967742,35.639,-78.776,4251061.349890904,-8769304.206730919
KNCFUQUA159,28.26451612903226,35.607,-78.794,4246679.05398353,-8771307.957565198
KNCFUQUA170,27.93548387096774,35.51207,-78.87478,4233688.998707813,-8780300.346031478
KNCFUQUA183,28.870967741935484,35.625,-78.814,4249143.87963086,-8773534.347381063
KNCFUQUA197,27.729032258064517,35.621,-78.765,4248596.092656643,-8768079.692332193
KNCFUQUA203,28.73548387096774,35.574,-78.752,4242161.64666222,-8766632.53895188
KNCFUQUA204,28.403225806451612,35.6304,-78.75951,4249883.435518312,-8767468.548327738
KNCFUQUA210,28.393548387096775,35.6,-78.829,4245720.660441586,-8775204.139742961
KNCFUQUA213,28.251612903225805,35.633,-78.758,4250239.5357998535,-8767300.455896638
KNCFUQUA214,27.967741935483872,35.636,-78.759,4250650.435133521,-8767411.775387432
KNCFUQUA223,28.41290322580645,35.574,-78.743,4242161.64666222,-8765630.66353474
KNCFUQUA225,28.283870967741933,35.612,-78.77,4247363.672136338,-8768636.289786158
KNCFUQUA25,28.048387096774192,35.62119,-78.78434,4248622.111918043,-8770232.611284135
KNCFUQUA31,28.361290322580647,35.61483,-78.76233,4247751.184975031,-8767782.469291775
KNCFUQUA41,28.13225806451613,35.60712,-78.78394,4246695.484318089,-8770188.083487818
KNCFUQUA83,28.04516129032258,35.47903,-78.83207,4229171.467400354,-8775545.890579697
KNCFUQUA84,29.1,35.62695,-78.79881,4249410.935716926,-8771843.404315913
KNCGARNE17,28.270967741935483,35.59207,-78.56284,4244635.038739625,-8745575.344073424
KNCGARNE30,28.048387096774192,35.70355,-78.6385,4259906.606363766,-8753997.776746843
KNCGARNE55,28.148387096774194,35.625,-78.613,4249143.87963086,-8751159.129731616
KNCGARNE56,27.11935483870968,35.637,-78.601,4250787.405005456,-8749823.295842096
KNCGARNE57,27.94838709677419,35.692,-78.647,4258323.389608077,-8754943.992418587
KNCGARNE66,27.9741935483871,35.637,-78.611,4250787.405005456,-8750936.49075003
KNCGARNE74,27.919354838709676,35.706,-78.636,4260242.469705544,-8753719.47801986
KNCGARNE75,27.919354838709676,35.706,-78.636,4260242.469705544,-8753719.47801986
KNCGARNE84,28.65806451612903,35.648,-78.543,4252294.18672818,-8743366.765376087
KNCGARNE85,27.700000000000003,35.673,-78.635,4255719.4624640355,-8753608.158529067
KNCGARNE86,28.883870967741935,35.695,-78.629,4258734.592694503,-8752940.241584308
KNCGARNE88,28.299999999999997,35.583,-78.516,4243393.482194263,-8740361.13912467
KNCGARNE89,29.154838709677417,35.687,-78.649,4257638.08549938,-8755166.631400174
KNCGARNE9,27.85483870967742,35.66657,-78.62088,4254838.379095698,-8752036.327319067
KNCGARYS6,28.364516129032257,36.4654,-77.53671,4364850.112628336,-8631347.074985724
KNCGASTO108,28.90967741935484,35.242,-81.155,4196816.802476734,-9034133.275328116
KNCGASTO110,29.280645161290323,35.155,-81.1,4184965.025975859,-9028010.703334486
KNCGASTO119,29.33225806451613,35.214,-81.177,4193001.051962997,-9036582.30412557
KNCGASTO128,28.451612903225808,35.219,-81.079,4193682.3394221207,-9025672.994027827
KNCGASTO14,29.26774193548387,35.22194,-81.13071,4194082.9560423596,-9031429.324896747
KNCGASTO34,28.296774193548387,35.1861,-81.08736,4189200.237967076,-9026603.624970859
KNCGASTO39,28.57741935483871,35.23871,-81.1442,4196368.3835081095,-9032931.02482755
KNCGASTO40,29.01290322580645,35.2152,-81.12861,4193164.5571260145,-9031195.55396608
KNCGASTO41,27.62258064516129,35.32271,-81.09195,4207823.08310568,-9027114.5814336
KNCGASTO55,29.580645161290324,35.272,-81.194,4200906.568886255,-9038474.735469054
KNCGASTO72,28.96451612903226,35.214,-81.084,4193001.051962997,-9026229.591481796
KNCGERMA10,27.093548387096774,36.225,-80.217,4331625.354996677,-8929715.592964027
KNCGERTO10,23.009677419354837,35.47547,-82.35287,4228684.822444767,-9167479.553764654
KNCGIBSO14,27.361290322580647,36.075,-79.611,4310946.169768045,-8862255.981543303
KNCGLENV13,21.858064516129033,35.18979,-83.13468,4189702.8513635756,-9254510.244861744
KNCGOLDS30,28.36774193548387,35.43949,-78.03857,4223767.636402845,-8687213.874635236
KNCGOLDS61,28.383870967741935,35.442,-78.012,4224110.592775878,-8684256.115764858
KNCGOLDS71,28.22258064516129,35.436,-77.961,4223290.794514129,-8678578.8217344
KNCGOLDS91,28.496774193548383,35.439,-78.082,4223700.686007784,-8692048.480120387
KNCGRAHA1,27.76774193548387,36.04161,-79.41168,4306348.355398649,-8840067.780638387
KNCGRAHA22,28.59032258064516,36.028,-79.35,4304474.813150742,-8833201.594446259
KNCGRAHA23,26.993548387096773,35.936,-79.319,4291818.640383256,-8829750.690231666
KNCGRAHA39,26.629032258064516,35.92,-79.35,4289619.071512861,-8833201.594446259
KNCGRAHA45,28.1,35.912,-79.308,4288519.453942456,-8828526.17583294
KNCGRAHA46,28.80967741935484,35.94768,-79.31871,4293424.606801776,-8829718.407579336
KNCGRAND20,28.216129032258067,36.243,-75.868,4334109.519093968,-8445587.127504079
KNCGRANI20,26.54516129032258,35.81,-81.367,4274509.060886287,-9057733.00737629
KNCGRANI34,26.287096774193547,35.802,-81.347,4273410.968261143,-9055506.617560424
KNCGRANI37,26.919354838709676,35.796,-81.396,4272587.471364342,-9060961.272609295
KNCGRANI40,27.725806451612904,35.81255,-81.43995,4274859.101159381,-9065853.76422966
KNCGRANI42,27.42258064516129,35.782,-81.551,4270666.220400556,-9078215.793682253
KNCGREEN104,28.05161290322581,36.13508,-79.93699,4319224.125757094,-8898545.022347001
KNCGREEN142,27.596774193548388,36.07932,-79.88477,4311541.177820473,-8892731.918537777
KNCGREEN147,23.12258064516129,35.97509,-82.2306,4297194.335576691,-9153868.51962536
KNCGREEN153,28.583870967741937,36.06699,-79.85341,4309843.012147665,-8889240.9393065
KNCGREEN191,27.60967741935484,36.13474,-79.81063,4319177.26198012,-8884478.691490363
KNCGREEN192,28.083870967741937,36.08368,-79.8512,4312141.728352615,-8888994.923231848
KNCGREEN194,28.993548387096773,36.1207,-79.8946,4317242.240932363,-8893826.189132275
KNCGREEN224,28.270967741935483,36.136,-79.954,4319350.934642275,-8900438.566885393
KNCGREEN242,29.19032258064516,36.081,-79.873,4311772.578668915,-8891421.68813114
KNCGREEN247,29.429032258064513,36.082,-79.967,4311910.319616588,-8901885.720265707
KNCGREEN249,28.23548387096774,35.593,-77.353,4244762.350724083,-8610896.57133209
KNCGREEN25,28.05806451612903,36.02494,-79.89623,4304053.620449518,-8894007.639902268
KNCGREEN270,28.635483870967743,36.106,-79.855,4315216.628131506,-8889417.937296862
KNCGREEN273,28.04516129032258,36.128,-79.874,4318248.298423328,-8891533.007621933
KNCGREEN278,28.858064516129033,35.57503,-77.31414,4242302.616381516,-8606570.695919864
KNCGREEN285,27.90967741935484,35.587,-77.34,4243941.009090253,-8609449.41795178
KNCGREEN287,27.070967741935487,36.156,-79.871,4322108.0171304215,-8891199.049149552
KNCGREEN290,26.990322580645163,36.13111,-79.80415,4318676.934899298,-8883757.341190023
KNCGREEN317,28.625806451612902,36.103,-79.816,4314803.284341216,-8885076.477155924
KNCGREEN322,28.30322580645161,35.564,-77.392,4240793.10282114,-8615238.031473028
KNCGREEN332,27.5,36.1,-79.857,4314389.956334437,-8889640.576278448
KNCGREEN335,27.36774193548387,36.18605,-79.85522,4326251.8560468815,-8889442.427584834
KNCGREEN339,27.825806451612905,36.122,-79.967,4317421.395008937,-8901885.720265707
KNCGREEN368,28.37741935483871,36.11927,-79.84448,4317045.174874296,-8888246.856253715
KNCGREEN37,27.200000000000003,36.1964,-79.81306,4327679.469768949,-8884749.197852992
KNCGREEN375,27.68064516129032,36.046,-79.699,4306952.748528884,-8872052.09673311
KNCGREEN383,28.38064516129032,36.102,-79.853,4314665.506585347,-8889195.298315274
KNCGREEN385,28.493548387096773,36.105,-79.844,4315078.845114208,-8888193.422898134
KNCGREEN386,27.461290322580645,36.179,-79.836,4325279.531524195,-8887302.866971789
KNCGREEN409,28.606451612903225,36.1,-79.824,4314389.956334437,-8885967.03308227
KNCGREEN415,27.90967741935484,35.573,-77.308,4242024.784591217,-8605887.194246395
KNCGREEN425,28.603225806451615,36.123,-79.818,4317559.207855739,-8885299.11613751
KNCGREEN427,23.038709677419355,35.93564,-82.20697,4291769.145188456,-9151238.040057916
KNCGREEN430,28.493548387096773,35.967,-79.834,4296081.572477068,-8887080.227990203
KNCGREEN446,27.419354838709676,36.13356,-79.95072,4319014.618682283,-8900073.438955594
KNCGREEN447,27.629032258064516,36.069,-79.834,4310119.823913977,-8887080.227990203
KNCGREEN448,28.725806451612904,36.101,-79.824,4314527.730583116,-8885967.03308227
KNCGREEN460,28.75483870967742,36.127,-79.806,4318110.476798377,-8883963.28224799
KNCGREEN478,27.393548387096775,36.067,-79.828,4309844.389303125,-8886412.311045442
KNCGREEN502,28.02258064516129,36.1,-79.829,4314389.956334437,-8886523.630536236
KNCGREEN509,24.05806451612903,36.00199,-82.27957,4300895.196430329,-9159319.83508951
KNCGREEN524,28.845161290322583,36.078,-79.827,4311359.366336463,-8886300.99155465
KNCGREEN526,23.593548387096774,35.981,-82.283,4298007.316187796,-9159701.660942929
KNCGREEN53,27.916129032258063,35.55778,-77.37695,4239941.954699151,-8613562.673136588
KNCGREEN534,27.81935483870968,35.963,-79.817,4295531.42271005,-8885187.796646716
KNCGREEN539,28.23870967741935,36.12461,-79.86874,4317781.090227427,-8890947.46710036
KNCGREEN579,27.98709677419355,35.549,-77.311,4238740.607220403,-8606221.152718773
KNCGREEN580,28.04516129032258,35.573,-77.345,4242024.784591217,-8610006.015405744
KNCGREEN584,28.51290322580645,36.113,-79.853,4316181.15836898,-8889195.298315274
KNCGREEN588,27.712903225806453,36.094,-79.847,4313563.347662061,-8888527.381370513
KNCGREEN64,27.56451612903226,36.13797,-79.91831,4319622.476059926,-8896465.574258985
KNCGREEN85,27.780645161290323,35.57724,-77.29538,4242605.091508111,-8604482.342272582
KNCGREEN88,27.358064516129033,35.92722,-79.80939,4290611.571858977,-8884340.655321779
KNCGREEN94,27.925806451612903,36.06689,-79.84026,4309829.240602692,-8887777.088002568
KNCGREYC2,29.074193548387097,35.14154,-81.00469,4183132.539139714,-9017400.84266698
KNCGRIME17,27.90967741935484,35.54267,-77.29089,4237874.56929153,-8603982.51775892
KNCGROVE25,27.925806451612903,35.221,-81.491,4193954.8661569823,-9071536.624234658
KNCHAMPS101,28.13225806451613,34.382,-77.752,4080211.3564562704,-8655313.048158607
KNCHAMPS103,27.61935483870968,34.351,-77.708,4076030.690520802,-8650414.990563704
KNCHAMPS123,27.574193548387097,34.442,-77.604,4088307.3676978974,-8638837.763521202
KNCHAMPS124,27.641935483870967,34.396,-77.637,4082099.906416192,-8642511.30671738
KNCHAMPS126,27.903225806451612,34.41705,-77.60561,4084940.070906257,-8639016.98790138
KNCHAMPS143,28.003225806451617,34.428,-77.609,4086417.7788047227,-8639394.360975169
KNCHAMPS149,27.845161290322583,34.42121,-77.58758,4085501.4421615754,-8637009.897482377
KNCHAMPS151,28.009677419354837,34.366,-77.668,4078053.4002389507,-8645962.210931972
KNCHAMPS168,27.780645161290323,34.405,-77.629,4083314.141073323,-8641620.750791036
KNCHAMPS170,27.864516129032257,34.45062,-77.56646,4089470.972072109,-8634658.829836823
KNCHAMPS175,27.79032258064516,34.421,-77.608,4085473.10303943,-8639283.041484375
KNCHAMPS181,27.53548387096774,34.443,-77.582,4088442.3504478466,-8636388.734723749
KNCHAMPS199,27.483870967741936,34.43,-77.589,4086687.700695768,-8637167.971159304
KNCHAMPS201,27.851612903225806,34.445,-77.582,4088712.3207949908,-8636388.734723749
KNCHAMPS29,27.77741935483871,34.353,-77.71534,4076300.3642348773,-8651232.075626126
KNCHAMPS40,27.932258064516127,34.44433,-77.5787,4088621.8800087734,-8636021.380404131
KNCHAMPT28,26.9741935483871,36.068,-80.812,4309982.105733203,-8995950.689986022
KNCHARRE4,28.44838709677419,34.68697,-78.44278,4121422.5677275993,-8732210.326008786
KNCHARRI45,29.293548387096777,35.321,-80.681,4207589.779591709,-8981367.836692106
KNCHARRI7,30.18064516129032,35.31852,-80.65041,4207251.430045487,-8977962.57346874
KNCHAVEL17,27.98709677419355,34.88743,-76.90952,4148593.8339242297,-8561528.603555089
KNCHAVEL22,27.606451612903225,34.912,-76.933,4151928.716791281,-8564142.385198915
KNCHAVEL37,28.177419354838708,34.908,-76.897,4151385.729321476,-8560134.883530358
KNCHAVEL46,27.661290322580644,34.866,-76.895,4145685.956929033,-8559912.244548772
KNCHAVEL52,27.593548387096774,34.908,-76.763,4151385.729321476,-8545218.07176406
KNCHAWRI7,27.23548387096774,36.078,-79.336,4311359.366336463,-8831643.121575153
KNCHAWRI8,27.177419354838708,36.00461,-79.32457,4301255.719476929,-8830370.739795385
KNCHAWRI9,28.174193548387095,35.98,-79.315,4297869.751737669,-8829305.412268493
KNCHENDE12,25.096774193548388,35.3675,-82.36056,4213935.756450485,-9168335.600648856
KNCHENDE122,22.83225806451613,35.2318,-82.56512,4195426.626594067,-9191107.115685526
KNCHENDE142,24.138709677419353,35.3449,-82.51215,4210851.0190065345,-9185210.522258209
KNCHENDE147,23.580645161290324,35.32623,-82.55383,4208303.349147021,-9189850.318634473
KNCHENDE153,24.716129032258067,35.264,-82.477,4199815.816479101,-9181297.642156824
KNCHENDE161,24.6,35.309,-82.584,4205952.700723803,-9193208.827671705
KNCHENDE168,23.81935483870968,35.415,-82.402,4220421.981552838,-9172948.680347329
KNCHENDE194,23.032258064516128,35.278,-82.51,4201724.703884777,-9184971.185353003
KNCHENDE208,23.638709677419353,35.343,-82.509,4210591.7220044695,-9184859.86586221
KNCHENDE209,25.06451612903226,35.349,-82.476,4211410.57542164,-9181186.32266603
KNCHENDE21,23.774193548387096,35.26366,-82.4753,4199769.461887633,-9181108.399022475
KNCHENDE233,23.529032258064515,35.338,-82.5,4209909.390608823,-9183857.990445068
KNCHENDE235,24.687096774193545,35.262,-82.494,4199543.145204586,-9183190.07350031
KNCHENDE250,24.080645161290324,35.335,-82.522,4209500.012036728,-9186307.019242521
KNCHENDE259,25.029032258064515,35.37104,-82.33312,4214419.019210807,-9165280.993821487
KNCHENDE263,24.070967741935487,35.282,-82.493,4202270.160890504,-9183078.754009517
KNCHENDE267,25.216129032258067,35.334,-82.472,4209363.555889745,-9180741.044702858
KNCHENDE275,23.567741935483873,35.271,-82.547,4200770.2189449435,-9189090.006512353
KNCHENDE279,24.37741935483871,35.336,-82.482,4209636.46987218,-9181854.239610791
KNCHENDE297,25.006451612903227,35.338,-82.478,4209909.390608823,-9181408.961647617
KNCHENDE310,25.416129032258063,35.335,-82.474,4209500.012036728,-9180963.683684444
KNCHENDE329,24.55483870967742,35.302,-82.588,4204997.850199236,-9193654.105634877
KNCHENDE336,24.5,35.364,-82.476,4213457.975121677,-9181186.32266603
KNCHENDE392,25.05161290322581,35.372,-82.517,4214550.077172122,-9185750.421788555
KNCHENDE408,24.574193548387097,35.426,-82.328,4221924.599821623,-9164711.038028626
KNCHENDE411,24.451612903225808,35.34418,-82.36291,4210752.758372381,-9168597.20145222
